,Unnamed: 0,sample,z,log_l,log_flux
20560,20560,37,0.1565802874357596,43.31438547561431,36.467937082351824
20561,20561,37,0.158716305221928,44.050411686506656,37.19104641771368
20562,20562,37,0.1678067995212029,43.005557065481725,36.09296784021901
20563,20563,37,0.1716317616034114,43.22360594295286,36.28941867864741
20564,20564,37,0.1712343629455196,43.645463771203126,36.713499549316985
20565,20565,37,0.1071041545282309,43.084766657705934,36.595745113309455
20566,20566,37,0.1878754317447386,43.04115688221171,36.01995555096555
20567,20567,37,0.1319415706464682,43.46835468297147,36.78410686178117
20568,20568,37,0.1435158065575668,43.00466707006347,36.24098877451911
20569,20569,37,0.1291101052089892,43.71577340924484,37.0519484359675
20570,20570,37,0.1843485186559489,43.03492691428396,36.03200927437267
20571,20571,37,0.1706382649586819,43.357105255690286,36.42848458997623
20572,20572,37,0.1835040465079289,43.61253394072789,36.61404211027646
20573,20573,37,0.1761024965046941,43.138166382800904,36.1792936205334
20574,20574,37,0.1190757890972213,43.0553968089037,36.467495328298824
20575,20575,37,0.1445093032022963,43.09722659356142,36.32701206435386
20576,20576,37,0.1643295612646497,43.82702283652603,36.93446858171916
20577,20577,37,0.1449067018601881,43.56269419730592,36.78987691129141
20578,20578,37,0.1335311652780354,43.11057652483517,36.41504242686248
20579,20579,37,0.1912533203368189,43.57693412399792,36.538517001377585
20580,20580,37,0.1830072981855641,43.56714417439717,36.57126457852856
20581,20581,37,0.1491290626002884,44.657388561752825,37.85732085683007
20582,20582,37,0.1841994941592395,43.244075837572595,36.24193785707834
20583,20583,37,0.1741155032152352,43.85105271281876,36.90307866957482
20584,20584,37,0.1008948004986716,43.28768561306682,36.854135488619455
20585,20585,37,0.1526559756890781,43.941832245480214,37.11954827684359
20586,20586,37,0.1433171072286209,43.0482768455577,36.285910863295406
20587,20587,37,0.1348227109161837,43.09722659356142,36.3926146108105
20588,20588,37,0.1388960471595747,43.81545289608878,37.0827342026137
20589,20589,37,0.195873079734811,43.75048323055657,36.68897072745101
20590,20590,37,0.1624915924719001,43.18088616287688,36.29908148493998
20591,20591,37,0.1898127502019611,43.430084879986744,36.39897510976331
20592,20592,37,0.1343756374260555,43.236955874226595,36.535476991798
20593,20593,37,0.1292591297056986,43.00466707006347,36.33975679723757
20594,20594,37,0.1924951911427307,43.01356702424597,35.96889120144935
20595,20595,37,0.1633360646199202,43.027806950937965,36.14104932136271
20596,20596,37,0.1928925898006226,43.42741489373199,36.38074417112163
20597,20597,37,0.1123200119130607,43.16308625451189,36.62976635631051
20598,20598,37,0.1942338102710074,43.07853668977818,36.02516111970776
20599,20599,37,0.1560835391133949,44.10203142076512,37.258610443241146
20600,20600,37,0.1266263635971654,43.065186758504446,36.41962511594239
20601,20601,37,0.1783378639553355,43.520864412648194,36.5498660334033
20602,20602,37,0.1863851867776444,43.93115230046122,36.91763738580708
20603,20603,37,0.1094885464755817,43.09010663021543,36.58058768589333
20604,20604,37,0.1986548703400536,43.12125646985416,36.046078768468384
20605,20605,37,0.179331360600065,43.40605500369401,36.4297126161279
20606,20606,37,0.1466453209884647,43.34197533358004,36.55784873325812
20607,20607,37,0.1260799404425642,43.354435269435534,36.71293660425346
20608,20608,37,0.1538481716627535,43.38647510449252,36.55678945836081
20609,20609,37,0.1351704347418391,44.1447512008411,37.43770907538418
20610,20610,37,0.1631870401232107,43.027806950937965,36.141921639675175
20611,20611,37,0.1853420153006784,43.64457377578488,36.636473268129635
20612,20612,37,0.1765992448270589,43.13193641487316,36.17035679151152
20613,20613,37,0.1579711827383809,43.2298359108806,36.3749580591077
20614,20614,37,0.1213608313800991,43.04738685013945,36.44168161082163
20615,20615,37,0.196816901547304,43.28768561306682,36.2215167150659
20616,20616,37,0.1410817397779795,43.721113381754336,36.97362914313808
20617,20617,37,0.1419262119259996,43.05272682264895,36.29959488423001
20618,20618,37,0.1755063985178565,43.16041626825714,36.20480109889283
20619,20619,37,0.1845968928171313,43.2298359108806,36.225620134329006
20620,20620,37,0.1984561710111077,43.0553968089037,35.98118931088409
20621,20621,37,0.1975620240308512,43.64724376203962,36.577413315779175
20622,20622,37,0.194084785774298,43.68907354669735,36.636440842318905
20623,20623,37,0.1579215079061444,43.78430305645005,36.92972506550894
20624,20624,37,0.1281662833964962,43.416734948713,36.75981092559201
20625,20625,37,0.1707376146231549,43.34108533816179,36.41190666114503
20626,20626,37,0.1036765911039142,43.15151631407465,36.692727277017156
20627,20627,37,0.1320905951431776,43.49683453635546,36.81152323444319
20628,20628,37,0.1006464263374892,43.28679561764857,36.855530858415534
20629,20629,37,0.1300539270214822,44.27380053648728,37.60312172607307
20630,20630,37,0.1614980958271706,44.25422063728579,37.3782736853458
20631,20631,37,0.1539475213272265,43.9649721263547,37.134672087230555
20632,20632,37,0.1515631293798757,43.22004596127986,36.40459431611102
20633,20633,37,0.1886702290605222,43.2262759292076,36.20099821408433
20634,20634,37,0.1776920911362613,43.82168286401653,36.85417290430822
20635,20635,37,0.1955253559091557,43.59651402319941,36.53672226253994
20636,20636,37,0.158815654886401,43.56091420646942,36.7009520967771
20637,20637,37,0.1412804391069254,43.16308625451189,36.41427031040039
20638,20638,37,0.1219072545347003,43.77896308394055,37.1690471007998
20639,20639,37,0.1774933918073154,43.41228497162175,36.44585073577337
20640,20640,37,0.1894153515440693,43.28857560848507,36.259490686898694
20641,20641,37,0.1305010005116104,43.85283270365526,37.178923588589704
20642,20642,37,0.1918494183236566,43.24585582840909,36.20442985435445
20643,20643,37,0.1659191558962168,43.49594454093721,36.59418306561851
20644,20644,37,0.1250367689655983,43.30459552601357,36.670899528764735
20645,20645,37,0.1753076991889106,43.425634902895496,36.471107877722645
20646,20646,37,0.1654224075738521,43.020686987591965,36.12179393387297
20647,20647,37,0.105862283722319,43.30014554892232,36.82197087461283
20648,20648,37,0.1544939444818277,43.388255095329015,36.554582479949374
20649,20649,37,0.1855407146296243,43.327735406888046,36.318601412627146
20650,20650,37,0.1683532226758041,43.81011292357928,36.89441045673008
20651,20651,37,0.1423732854161279,43.18444614454988,36.42833694029287
